rank	vertex_index	anomaly_score	coreness	degree
13546.5	26718	0.05637541149157421	4	4
13546.5	26705	0.05637541149157421	4	4
13546.5	26704	0.05637541149157421	4	4
13546.5	26687	0.05637541149157421	4	4
13546.5	26681	0.05637541149157421	4	4
13546.5	26680	0.05637541149157421	4	4
13546.5	26675	0.05637541149157421	4	4
13546.5	26668	0.05637541149157421	4	4
13546.5	26667	0.05637541149157421	4	4
13546.5	26662	0.05637541149157421	4	4
13546.5	26657	0.05637541149157421	4	4
13546.5	26651	0.05637541149157421	4	4
13546.5	26650	0.05637541149157421	4	4
13546.5	26626	0.05637541149157421	4	4
13546.5	26593	0.05637541149157421	4	4
13546.5	26592	0.05637541149157421	4	4
13546.5	26591	0.05637541149157421	4	4
13546.5	26542	0.05637541149157421	4	4
13546.5	26541	0.05637541149157421	4	4
13546.5	26540	0.05637541149157421	4	4
13546.5	26539	0.05637541149157421	4	4
13546.5	26538	0.05637541149157421	4	4
13546.5	26535	0.05637541149157421	4	4
13546.5	26534	0.05637541149157421	4	4
13546.5	26532	0.05637541149157421	4	4
13546.5	26508	0.05637541149157421	4	4
13546.5	26497	0.05637541149157421	4	4
13546.5	26478	0.05637541149157421	4	4
13546.5	26450	0.05637541149157421	4	4
13546.5	26441	0.05637541149157421	4	4
13546.5	26394	0.05637541149157421	4	4
13546.5	26389	0.05637541149157421	4	4
13546.5	26383	0.05637541149157421	4	4
13546.5	26377	0.05637541149157421	4	4
13546.5	26376	0.05637541149157421	4	4
13546.5	26375	0.05637541149157421	4	4
13546.5	26370	0.05637541149157421	4	4
13546.5	26369	0.05637541149157421	4	4
13546.5	26355	0.05637541149157421	4	4
13546.5	26353	0.05637541149157421	4	4
13546.5	26345	0.05637541149157421	4	4
13546.5	26343	0.05637541149157421	4	4
13546.5	26278	0.05637541149157421	4	4
13546.5	26264	0.05637541149157421	4	4
13546.5	26263	0.05637541149157421	4	4
13546.5	26262	0.05637541149157421	4	4
13546.5	26261	0.05637541149157421	4	4
13546.5	26228	0.05637541149157421	4	4
13546.5	26227	0.05637541149157421	4	4
13546.5	26226	0.05637541149157421	4	4
13546.5	26225	0.05637541149157421	4	4
13546.5	26215	0.05637541149157421	4	4
13546.5	26182	0.05637541149157421	4	4
13546.5	26181	0.05637541149157421	4	4
13546.5	26180	0.05637541149157421	4	4
13546.5	26177	0.05637541149157421	4	4
13546.5	26176	0.05637541149157421	4	4
13546.5	26167	0.05637541149157421	4	4
13546.5	26136	0.05637541149157421	4	4
13546.5	26064	0.05637541149157421	4	4
13546.5	26063	0.05637541149157421	4	4
13546.5	26050	0.05637541149157421	4	4
13546.5	26043	0.05637541149157421	4	4
13546.5	26039	0.05637541149157421	4	4
13546.5	26022	0.05637541149157421	4	4
13546.5	25980	0.05637541149157421	4	4
13546.5	25979	0.05637541149157421	4	4
13546.5	25977	0.05637541149157421	4	4
13546.5	25976	0.05637541149157421	4	4
13546.5	25917	0.05637541149157421	4	4
13546.5	25883	0.05637541149157421	4	4
13546.5	25878	0.05637541149157421	4	4
13546.5	25877	0.05637541149157421	4	4
13546.5	25876	0.05637541149157421	4	4
13546.5	25875	0.05637541149157421	4	4
13546.5	25861	0.05637541149157421	4	4
13546.5	25860	0.05637541149157421	4	4
13546.5	25859	0.05637541149157421	4	4
13546.5	25858	0.05637541149157421	4	4
13546.5	25857	0.05637541149157421	4	4
13546.5	25841	0.05637541149157421	4	4
13546.5	25840	0.05637541149157421	4	4
13546.5	25831	0.05637541149157421	4	4
13546.5	25830	0.05637541149157421	4	4
13546.5	25829	0.05637541149157421	4	4
13546.5	25828	0.05637541149157421	4	4
13546.5	25700	0.05637541149157421	4	4
13546.5	25689	0.05637541149157421	4	4
13546.5	25685	0.05637541149157421	4	4
13546.5	25665	0.05637541149157421	4	4
13546.5	25632	0.05637541149157421	4	4
13546.5	25630	0.05637541149157421	4	4
13546.5	25629	0.05637541149157421	4	4
13546.5	25627	0.05637541149157421	4	4
13546.5	25626	0.05637541149157421	4	4
13546.5	25623	0.05637541149157421	4	4
13546.5	25609	0.05637541149157421	4	4
13546.5	25581	0.05637541149157421	4	4
13546.5	25574	0.05637541149157421	4	4
13546.5	25573	0.05637541149157421	4	4
13546.5	25572	0.05637541149157421	4	4
13546.5	25571	0.05637541149157421	4	4
13546.5	25521	0.05637541149157421	4	4
13546.5	25492	0.05637541149157421	4	4
13546.5	25479	0.05637541149157421	4	4
13546.5	25478	0.05637541149157421	4	4
13546.5	25477	0.05637541149157421	4	4
13546.5	25476	0.05637541149157421	4	4
13546.5	25434	0.05637541149157421	4	4
13546.5	25433	0.05637541149157421	4	4
13546.5	25432	0.05637541149157421	4	4
13546.5	25431	0.05637541149157421	4	4
13546.5	25430	0.05637541149157421	4	4
13546.5	25396	0.05637541149157421	4	4
13546.5	25395	0.05637541149157421	4	4
13546.5	25394	0.05637541149157421	4	4
13546.5	25393	0.05637541149157421	4	4
13546.5	25392	0.05637541149157421	4	4
13546.5	25379	0.05637541149157421	4	4
13546.5	25374	0.05637541149157421	4	4
13546.5	25356	0.05637541149157421	4	4
13546.5	25355	0.05637541149157421	4	4
13546.5	25354	0.05637541149157421	4	4
13546.5	25353	0.05637541149157421	4	4
13546.5	25352	0.05637541149157421	4	4
13546.5	25347	0.05637541149157421	4	4
13546.5	25346	0.05637541149157421	4	4
13546.5	25345	0.05637541149157421	4	4
13546.5	25344	0.05637541149157421	4	4
13546.5	25343	0.05637541149157421	4	4
13546.5	25340	0.05637541149157421	4	4
13546.5	25339	0.05637541149157421	4	4
13546.5	25338	0.05637541149157421	4	4
13546.5	25319	0.05637541149157421	4	4
13546.5	25318	0.05637541149157421	4	4
13546.5	25315	0.05637541149157421	4	4
13546.5	25314	0.05637541149157421	4	4
13546.5	25313	0.05637541149157421	4	4
13546.5	25312	0.05637541149157421	4	4
13546.5	25311	0.05637541149157421	4	4
13546.5	25309	0.05637541149157421	4	4
13546.5	25308	0.05637541149157421	4	4
13546.5	25306	0.05637541149157421	4	4
13546.5	25273	0.05637541149157421	4	4
13546.5	25238	0.05637541149157421	4	4
13546.5	25222	0.05637541149157421	4	4
13546.5	25200	0.05637541149157421	4	4
13546.5	25144	0.05637541149157421	4	4
13546.5	25119	0.05637541149157421	4	4
13546.5	25100	0.05637541149157421	4	4
13546.5	25081	0.05637541149157421	4	4
13546.5	25079	0.05637541149157421	4	4
13546.5	25072	0.05637541149157421	4	4
13546.5	25045	0.05637541149157421	4	4
13546.5	25039	0.05637541149157421	4	4
13546.5	25038	0.05637541149157421	4	4
13546.5	25037	0.05637541149157421	4	4
13546.5	25036	0.05637541149157421	4	4
13546.5	25026	0.05637541149157421	4	4
13546.5	25025	0.05637541149157421	4	4
13546.5	25024	0.05637541149157421	4	4
13546.5	25023	0.05637541149157421	4	4
13546.5	25015	0.05637541149157421	4	4
13546.5	25004	0.05637541149157421	4	4
13546.5	25001	0.05637541149157421	4	4
13546.5	24974	0.05637541149157421	4	4
13546.5	24973	0.05637541149157421	4	4
13546.5	24935	0.05637541149157421	4	4
13546.5	24934	0.05637541149157421	4	4
13546.5	24925	0.05637541149157421	4	4
13546.5	24924	0.05637541149157421	4	4
13546.5	24920	0.05637541149157421	4	4
13546.5	24919	0.05637541149157421	4	4
13546.5	24918	0.05637541149157421	4	4
13546.5	24874	0.05637541149157421	4	4
13546.5	24864	0.05637541149157421	4	4
13546.5	24847	0.05637541149157421	4	4
13546.5	24846	0.05637541149157421	4	4
13546.5	24843	0.05637541149157421	4	4
13546.5	24783	0.05637541149157421	4	4
13546.5	24748	0.05637541149157421	4	4
13546.5	24747	0.05637541149157421	4	4
13546.5	24733	0.05637541149157421	4	4
13546.5	24732	0.05637541149157421	4	4
13546.5	24721	0.05637541149157421	4	4
13546.5	24720	0.05637541149157421	4	4
13546.5	24719	0.05637541149157421	4	4
13546.5	24717	0.05637541149157421	4	4
13546.5	24713	0.05637541149157421	4	4
13546.5	24712	0.05637541149157421	4	4
13546.5	24711	0.05637541149157421	4	4
13546.5	24708	0.05637541149157421	4	4
13546.5	24699	0.05637541149157421	4	4
13546.5	24698	0.05637541149157421	4	4
13546.5	24690	0.05637541149157421	4	4
13546.5	24652	0.05637541149157421	4	4
13546.5	24642	0.05637541149157421	4	4
13546.5	24633	0.05637541149157421	4	4
13546.5	24630	0.05637541149157421	4	4
13546.5	24618	0.05637541149157421	4	4
13546.5	24617	0.05637541149157421	4	4
13546.5	24608	0.05637541149157421	4	4
13546.5	24607	0.05637541149157421	4	4
13546.5	24606	0.05637541149157421	4	4
13546.5	24605	0.05637541149157421	4	4
13546.5	24604	0.05637541149157421	4	4
13546.5	24603	0.05637541149157421	4	4
13546.5	24602	0.05637541149157421	4	4
13546.5	24601	0.05637541149157421	4	4
13546.5	24600	0.05637541149157421	4	4
13546.5	24599	0.05637541149157421	4	4
13546.5	24596	0.05637541149157421	4	4
13546.5	24591	0.05637541149157421	4	4
13546.5	24590	0.05637541149157421	4	4
13546.5	24573	0.05637541149157421	4	4
13546.5	24547	0.05637541149157421	4	4
13546.5	24530	0.05637541149157421	4	4
13546.5	24524	0.05637541149157421	4	4
13546.5	24523	0.05637541149157421	4	4
13546.5	24514	0.05637541149157421	4	4
13546.5	24513	0.05637541149157421	4	4
13546.5	24512	0.05637541149157421	4	4
13546.5	24498	0.05637541149157421	4	4
13546.5	24488	0.05637541149157421	4	4
13546.5	24486	0.05637541149157421	4	4
13546.5	24477	0.05637541149157421	4	4
13546.5	24476	0.05637541149157421	4	4
13546.5	24469	0.05637541149157421	4	4
13546.5	24451	0.05637541149157421	4	4
13546.5	24448	0.05637541149157421	4	4
13546.5	24445	0.05637541149157421	4	4
13546.5	24442	0.05637541149157421	4	4
13546.5	24441	0.05637541149157421	4	4
13546.5	24440	0.05637541149157421	4	4
13546.5	24439	0.05637541149157421	4	4
13546.5	24438	0.05637541149157421	4	4
13546.5	24431	0.05637541149157421	4	4
13546.5	24368	0.05637541149157421	4	4
13546.5	24367	0.05637541149157421	4	4
13546.5	24365	0.05637541149157421	4	4
13546.5	24317	0.05637541149157421	4	4
13546.5	24306	0.05637541149157421	4	4
13546.5	24305	0.05637541149157421	4	4
13546.5	24296	0.05637541149157421	4	4
13546.5	24291	0.05637541149157421	4	4
13546.5	24290	0.05637541149157421	4	4
13546.5	24289	0.05637541149157421	4	4
13546.5	24287	0.05637541149157421	4	4
13546.5	24283	0.05637541149157421	4	4
13546.5	24277	0.05637541149157421	4	4
13546.5	24276	0.05637541149157421	4	4
13546.5	24272	0.05637541149157421	4	4
13546.5	24264	0.05637541149157421	4	4
13546.5	24263	0.05637541149157421	4	4
13546.5	24246	0.05637541149157421	4	4
13546.5	24243	0.05637541149157421	4	4
13546.5	24235	0.05637541149157421	4	4
13546.5	24232	0.05637541149157421	4	4
13546.5	24231	0.05637541149157421	4	4
13546.5	24229	0.05637541149157421	4	4
13546.5	24218	0.05637541149157421	4	4
13546.5	24199	0.05637541149157421	4	4
13546.5	24193	0.05637541149157421	4	4
13546.5	24141	0.05637541149157421	4	4
13546.5	24128	0.05637541149157421	4	4
13546.5	24113	0.05637541149157421	4	4
13546.5	24088	0.05637541149157421	4	4
13546.5	24083	0.05637541149157421	4	4
13546.5	24073	0.05637541149157421	4	4
13546.5	24072	0.05637541149157421	4	4
13546.5	24071	0.05637541149157421	4	4
13546.5	24070	0.05637541149157421	4	4
13546.5	24048	0.05637541149157421	4	4
13546.5	24044	0.05637541149157421	4	4
13546.5	23995	0.05637541149157421	4	4
13546.5	23986	0.05637541149157421	4	4
13546.5	23985	0.05637541149157421	4	4
13546.5	23981	0.05637541149157421	4	4
13546.5	23980	0.05637541149157421	4	4
13546.5	23967	0.05637541149157421	4	4
13546.5	23965	0.05637541149157421	4	4
13546.5	23954	0.05637541149157421	4	4
13546.5	23953	0.05637541149157421	4	4
13546.5	23952	0.05637541149157421	4	4
13546.5	23909	0.05637541149157421	4	4
13546.5	23890	0.05637541149157421	4	4
13546.5	23850	0.05637541149157421	4	4
13546.5	23849	0.05637541149157421	4	4
13546.5	23792	0.05637541149157421	4	4
13546.5	23791	0.05637541149157421	4	4
13546.5	23777	0.05637541149157421	4	4
13546.5	23776	0.05637541149157421	4	4
13546.5	23759	0.05637541149157421	4	4
13546.5	23758	0.05637541149157421	4	4
13546.5	23750	0.05637541149157421	4	4
13546.5	23738	0.05637541149157421	4	4
13546.5	23730	0.05637541149157421	4	4
13546.5	23729	0.05637541149157421	4	4
13546.5	23701	0.05637541149157421	4	4
13546.5	23695	0.05637541149157421	4	4
13546.5	23694	0.05637541149157421	4	4
13546.5	23671	0.05637541149157421	4	4
13546.5	23662	0.05637541149157421	4	4
13546.5	23661	0.05637541149157421	4	4
13546.5	23658	0.05637541149157421	4	4
13546.5	23657	0.05637541149157421	4	4
13546.5	23655	0.05637541149157421	4	4
13546.5	23654	0.05637541149157421	4	4
13546.5	23641	0.05637541149157421	4	4
13546.5	23637	0.05637541149157421	4	4
13546.5	23631	0.05637541149157421	4	4
13546.5	23628	0.05637541149157421	4	4
13546.5	23624	0.05637541149157421	4	4
13546.5	23623	0.05637541149157421	4	4
13546.5	23593	0.05637541149157421	4	4
13546.5	23588	0.05637541149157421	4	4
13546.5	23586	0.05637541149157421	4	4
13546.5	23584	0.05637541149157421	4	4
13546.5	23572	0.05637541149157421	4	4
13546.5	23563	0.05637541149157421	4	4
13546.5	23561	0.05637541149157421	4	4
13546.5	23558	0.05637541149157421	4	4
13546.5	23514	0.05637541149157421	4	4
13546.5	23498	0.05637541149157421	4	4
13546.5	23494	0.05637541149157421	4	4
13546.5	23488	0.05637541149157421	4	4
13546.5	23476	0.05637541149157421	4	4
13546.5	23470	0.05637541149157421	4	4
13546.5	23466	0.05637541149157421	4	4
13546.5	23460	0.05637541149157421	4	4
13546.5	23459	0.05637541149157421	4	4
13546.5	23444	0.05637541149157421	4	4
13546.5	23441	0.05637541149157421	4	4
13546.5	23440	0.05637541149157421	4	4
13546.5	23436	0.05637541149157421	4	4
13546.5	23434	0.05637541149157421	4	4
13546.5	23415	0.05637541149157421	4	4
13546.5	23409	0.05637541149157421	4	4
13546.5	23408	0.05637541149157421	4	4
13546.5	23398	0.05637541149157421	4	4
13546.5	23391	0.05637541149157421	4	4
13546.5	23335	0.05637541149157421	4	4
13546.5	23334	0.05637541149157421	4	4
13546.5	23331	0.05637541149157421	4	4
13546.5	23315	0.05637541149157421	4	4
13546.5	23305	0.05637541149157421	4	4
13546.5	23295	0.05637541149157421	4	4
13546.5	23244	0.05637541149157421	4	4
13546.5	23205	0.05637541149157421	4	4
13546.5	23202	0.05637541149157421	4	4
13546.5	23201	0.05637541149157421	4	4
13546.5	23194	0.05637541149157421	4	4
13546.5	23193	0.05637541149157421	4	4
13546.5	23191	0.05637541149157421	4	4
13546.5	23189	0.05637541149157421	4	4
13546.5	23183	0.05637541149157421	4	4
13546.5	23182	0.05637541149157421	4	4
13546.5	23160	0.05637541149157421	4	4
13546.5	23154	0.05637541149157421	4	4
13546.5	23151	0.05637541149157421	4	4
13546.5	23149	0.05637541149157421	4	4
13546.5	23114	0.05637541149157421	4	4
13546.5	23109	0.05637541149157421	4	4
13546.5	23108	0.05637541149157421	4	4
13546.5	23106	0.05637541149157421	4	4
13546.5	23102	0.05637541149157421	4	4
13546.5	23098	0.05637541149157421	4	4
13546.5	23092	0.05637541149157421	4	4
13546.5	23089	0.05637541149157421	4	4
13546.5	23081	0.05637541149157421	4	4
13546.5	23077	0.05637541149157421	4	4
13546.5	23072	0.05637541149157421	4	4
13546.5	23054	0.05637541149157421	4	4
13546.5	23051	0.05637541149157421	4	4
13546.5	23048	0.05637541149157421	4	4
13546.5	23042	0.05637541149157421	4	4
13546.5	23041	0.05637541149157421	4	4
13546.5	23040	0.05637541149157421	4	4
13546.5	23035	0.05637541149157421	4	4
13546.5	23029	0.05637541149157421	4	4
13546.5	23016	0.05637541149157421	4	4
13546.5	23015	0.05637541149157421	4	4
13546.5	22899	0.05637541149157421	4	4
13546.5	22898	0.05637541149157421	4	4
13546.5	22865	0.05637541149157421	4	4
13546.5	22864	0.05637541149157421	4	4
13546.5	22863	0.05637541149157421	4	4
13546.5	22862	0.05637541149157421	4	4
13546.5	22833	0.05637541149157421	4	4
13546.5	22804	0.05637541149157421	4	4
13546.5	22760	0.05637541149157421	4	4
13546.5	22699	0.05637541149157421	4	4
13546.5	22651	0.05637541149157421	4	4
13546.5	22613	0.05637541149157421	4	4
13546.5	22595	0.05637541149157421	4	4
13546.5	22591	0.05637541149157421	4	4
13546.5	22578	0.05637541149157421	4	4
13546.5	22564	0.05637541149157421	4	4
13546.5	22563	0.05637541149157421	4	4
13546.5	22561	0.05637541149157421	4	4
13546.5	22556	0.05637541149157421	4	4
13546.5	22543	0.05637541149157421	4	4
13546.5	22542	0.05637541149157421	4	4
13546.5	22535	0.05637541149157421	4	4
13546.5	22534	0.05637541149157421	4	4
13546.5	22533	0.05637541149157421	4	4
13546.5	22516	0.05637541149157421	4	4
13546.5	22509	0.05637541149157421	4	4
13546.5	22506	0.05637541149157421	4	4
13546.5	22505	0.05637541149157421	4	4
13546.5	22504	0.05637541149157421	4	4
13546.5	22500	0.05637541149157421	4	4
13546.5	22499	0.05637541149157421	4	4
13546.5	22477	0.05637541149157421	4	4
13546.5	22431	0.05637541149157421	4	4
13546.5	22427	0.05637541149157421	4	4
13546.5	22426	0.05637541149157421	4	4
13546.5	22417	0.05637541149157421	4	4
13546.5	22415	0.05637541149157421	4	4
13546.5	22412	0.05637541149157421	4	4
13546.5	22409	0.05637541149157421	4	4
13546.5	22408	0.05637541149157421	4	4
13546.5	22395	0.05637541149157421	4	4
13546.5	22394	0.05637541149157421	4	4
13546.5	22374	0.05637541149157421	4	4
13546.5	22373	0.05637541149157421	4	4
13546.5	22361	0.05637541149157421	4	4
13546.5	22360	0.05637541149157421	4	4
13546.5	22358	0.05637541149157421	4	4
13546.5	22356	0.05637541149157421	4	4
13546.5	22355	0.05637541149157421	4	4
13546.5	22353	0.05637541149157421	4	4
13546.5	22351	0.05637541149157421	4	4
13546.5	22350	0.05637541149157421	4	4
13546.5	22349	0.05637541149157421	4	4
13546.5	22339	0.05637541149157421	4	4
13546.5	22328	0.05637541149157421	4	4
13546.5	22267	0.05637541149157421	4	4
13546.5	22264	0.05637541149157421	4	4
13546.5	22251	0.05637541149157421	4	4
13546.5	22249	0.05637541149157421	4	4
13546.5	22237	0.05637541149157421	4	4
13546.5	22236	0.05637541149157421	4	4
13546.5	22232	0.05637541149157421	4	4
13546.5	22231	0.05637541149157421	4	4
13546.5	22208	0.05637541149157421	4	4
13546.5	22198	0.05637541149157421	4	4
13546.5	22175	0.05637541149157421	4	4
13546.5	22170	0.05637541149157421	4	4
13546.5	22168	0.05637541149157421	4	4
13546.5	22161	0.05637541149157421	4	4
13546.5	22160	0.05637541149157421	4	4
13546.5	22151	0.05637541149157421	4	4
13546.5	22150	0.05637541149157421	4	4
13546.5	22139	0.05637541149157421	4	4
13546.5	22135	0.05637541149157421	4	4
13546.5	22134	0.05637541149157421	4	4
13546.5	22133	0.05637541149157421	4	4
13546.5	22132	0.05637541149157421	4	4
13546.5	22131	0.05637541149157421	4	4
13546.5	22130	0.05637541149157421	4	4
13546.5	22129	0.05637541149157421	4	4
13546.5	22125	0.05637541149157421	4	4
13546.5	22123	0.05637541149157421	4	4
13546.5	22122	0.05637541149157421	4	4
13546.5	22121	0.05637541149157421	4	4
13546.5	22116	0.05637541149157421	4	4
13546.5	22113	0.05637541149157421	4	4
13546.5	22105	0.05637541149157421	4	4
13546.5	22098	0.05637541149157421	4	4
13546.5	22097	0.05637541149157421	4	4
13546.5	22096	0.05637541149157421	4	4
13546.5	22092	0.05637541149157421	4	4
13546.5	22087	0.05637541149157421	4	4
13546.5	22086	0.05637541149157421	4	4
13546.5	22062	0.05637541149157421	4	4
13546.5	22058	0.05637541149157421	4	4
13546.5	22056	0.05637541149157421	4	4
13546.5	22044	0.05637541149157421	4	4
13546.5	22043	0.05637541149157421	4	4
13546.5	22042	0.05637541149157421	4	4
13546.5	22041	0.05637541149157421	4	4
13546.5	22023	0.05637541149157421	4	4
13546.5	22017	0.05637541149157421	4	4
13546.5	22009	0.05637541149157421	4	4
13546.5	22008	0.05637541149157421	4	4
13546.5	22007	0.05637541149157421	4	4
13546.5	22006	0.05637541149157421	4	4
13546.5	21984	0.05637541149157421	4	4
13546.5	21983	0.05637541149157421	4	4
13546.5	21981	0.05637541149157421	4	4
13546.5	21980	0.05637541149157421	4	4
13546.5	21979	0.05637541149157421	4	4
13546.5	21973	0.05637541149157421	4	4
13546.5	21949	0.05637541149157421	4	4
13546.5	21861	0.05637541149157421	4	4
13546.5	21860	0.05637541149157421	4	4
13546.5	21678	0.05637541149157421	4	4
13546.5	21675	0.05637541149157421	4	4
13546.5	21674	0.05637541149157421	4	4
13546.5	21663	0.05637541149157421	4	4
13546.5	21640	0.05637541149157421	4	4
13546.5	21638	0.05637541149157421	4	4
13546.5	21613	0.05637541149157421	4	4
13546.5	21606	0.05637541149157421	4	4
13546.5	21601	0.05637541149157421	4	4
13546.5	21600	0.05637541149157421	4	4
13546.5	21599	0.05637541149157421	4	4
13546.5	21598	0.05637541149157421	4	4
13546.5	21560	0.05637541149157421	4	4
13546.5	21557	0.05637541149157421	4	4
13546.5	21494	0.05637541149157421	4	4
13546.5	21493	0.05637541149157421	4	4
13546.5	21478	0.05637541149157421	4	4
13546.5	21470	0.05637541149157421	4	4
13546.5	21467	0.05637541149157421	4	4
13546.5	21459	0.05637541149157421	4	4
13546.5	21446	0.05637541149157421	4	4
13546.5	21430	0.05637541149157421	4	4
13546.5	21414	0.05637541149157421	4	4
